Bandit,Reward,Algorithm
18387,0,Thompson Sampling
18388,1,Thompson Sampling
18389,0,Thompson Sampling
18390,1,Thompson Sampling
18391,0,Thompson Sampling
18392,0,Thompson Sampling
18393,0,Thompson Sampling
18394,0,Thompson Sampling
18395,0,Thompson Sampling
18396,0,Thompson Sampling
18397,0,Thompson Sampling
18398,1,Thompson Sampling
18399,1,Thompson Sampling
18400,1,Thompson Sampling
18401,1,Thompson Sampling
18402,0,Thompson Sampling
18403,0,Thompson Sampling
18404,1,Thompson Sampling
18405,0,Thompson Sampling
18406,0,Thompson Sampling
18407,1,Thompson Sampling
18408,0,Thompson Sampling
18409,0,Thompson Sampling
18410,0,Thompson Sampling
18411,0,Thompson Sampling
18412,1,Thompson Sampling
18413,1,Thompson Sampling
18414,1,Thompson Sampling
18415,0,Thompson Sampling
18416,0,Thompson Sampling
18417,0,Thompson Sampling
18418,0,Thompson Sampling
18419,0,Thompson Sampling
18420,1,Thompson Sampling
18421,0,Thompson Sampling
18422,1,Thompson Sampling
18423,1,Thompson Sampling
18424,0,Thompson Sampling
18425,0,Thompson Sampling
18426,0,Thompson Sampling
18427,1,Thompson Sampling
18428,1,Thompson Sampling
18429,0,Thompson Sampling
18430,1,Thompson Sampling
18431,0,Thompson Sampling
18432,1,Thompson Sampling
18433,1,Thompson Sampling
18434,0,Thompson Sampling
18435,0,Thompson Sampling
18436,1,Thompson Sampling
18437,0,Thompson Sampling
18438,1,Thompson Sampling
18439,1,Thompson Sampling
18440,0,Thompson Sampling
18441,0,Thompson Sampling
18442,0,Thompson Sampling
18443,1,Thompson Sampling
18444,0,Thompson Sampling
18445,0,Thompson Sampling
18446,0,Thompson Sampling
18447,1,Thompson Sampling
18448,1,Thompson Sampling
18449,1,Thompson Sampling
18450,0,Thompson Sampling
18451,0,Thompson Sampling
18452,1,Thompson Sampling
18453,1,Thompson Sampling
18454,0,Thompson Sampling
18455,0,Thompson Sampling
18456,0,Thompson Sampling
18457,0,Thompson Sampling
18458,0,Thompson Sampling
18459,1,Thompson Sampling
18460,1,Thompson Sampling
18461,0,Thompson Sampling
18462,0,Thompson Sampling
18463,1,Thompson Sampling
18464,0,Thompson Sampling
18465,1,Thompson Sampling
18466,0,Thompson Sampling
18467,0,Thompson Sampling
18468,1,Thompson Sampling
18469,0,Thompson Sampling
18470,1,Thompson Sampling
18471,0,Thompson Sampling
18472,0,Thompson Sampling
18473,1,Thompson Sampling
18474,0,Thompson Sampling
18475,0,Thompson Sampling
18476,0,Thompson Sampling
18477,0,Thompson Sampling
18478,0,Thompson Sampling
18479,1,Thompson Sampling
18480,1,Thompson Sampling
18481,0,Thompson Sampling
18482,0,Thompson Sampling
18483,1,Thompson Sampling
18484,1,Thompson Sampling
18485,1,Thompson Sampling
18486,1,Thompson Sampling
18487,1,Thompson Sampling
18488,0,Thompson Sampling
18489,0,Thompson Sampling
18490,1,Thompson Sampling
18491,1,Thompson Sampling
18492,1,Thompson Sampling
18493,0,Thompson Sampling
18494,0,Thompson Sampling
18495,0,Thompson Sampling
18496,0,Thompson Sampling
18497,1,Thompson Sampling
18498,1,Thompson Sampling
18499,0,Thompson Sampling
18500,0,Thompson Sampling
18501,0,Thompson Sampling
18502,0,Thompson Sampling
18503,0,Thompson Sampling
18504,1,Thompson Sampling
18505,1,Thompson Sampling
18506,0,Thompson Sampling
18507,1,Thompson Sampling
18508,0,Thompson Sampling
18509,0,Thompson Sampling
18510,1,Thompson Sampling
18511,0,Thompson Sampling
18512,1,Thompson Sampling
18513,0,Thompson Sampling
18514,0,Thompson Sampling
18515,0,Thompson Sampling
18516,1,Thompson Sampling
18517,1,Thompson Sampling
18518,0,Thompson Sampling
18519,0,Thompson Sampling
18520,1,Thompson Sampling
18521,1,Thompson Sampling
18522,0,Thompson Sampling
18523,1,Thompson Sampling
18524,0,Thompson Sampling
18525,0,Thompson Sampling
18526,0,Thompson Sampling
18527,1,Thompson Sampling
18528,1,Thompson Sampling
18529,1,Thompson Sampling
18530,1,Thompson Sampling
18531,1,Thompson Sampling
18532,1,Thompson Sampling
18533,1,Thompson Sampling
18534,0,Thompson Sampling
18535,0,Thompson Sampling
18536,0,Thompson Sampling
18537,1,Thompson Sampling
18538,1,Thompson Sampling
18539,0,Thompson Sampling
18540,0,Thompson Sampling
18541,0,Thompson Sampling
18542,1,Thompson Sampling
18543,1,Thompson Sampling
18544,1,Thompson Sampling
18545,0,Thompson Sampling
18546,1,Thompson Sampling
18547,0,Thompson Sampling
18548,0,Thompson Sampling
18549,0,Thompson Sampling
18550,0,Thompson Sampling
18551,1,Thompson Sampling
18552,1,Thompson Sampling
18553,0,Thompson Sampling
18554,0,Thompson Sampling
18555,0,Thompson Sampling
18556,0,Thompson Sampling
18557,0,Thompson Sampling
18558,0,Thompson Sampling
18559,0,Thompson Sampling
18560,0,Thompson Sampling
18561,1,Thompson Sampling
18562,1,Thompson Sampling
18563,0,Thompson Sampling
18564,1,Thompson Sampling
18565,1,Thompson Sampling
18566,1,Thompson Sampling
18567,0,Thompson Sampling
18568,1,Thompson Sampling
18569,0,Thompson Sampling
18570,0,Thompson Sampling
18571,0,Thompson Sampling
18572,0,Thompson Sampling
18573,0,Thompson Sampling
18574,1,Thompson Sampling
18575,0,Thompson Sampling
18576,0,Thompson Sampling
18577,1,Thompson Sampling
18578,1,Thompson Sampling
18579,0,Thompson Sampling
18580,0,Thompson Sampling
18581,0,Thompson Sampling
18582,0,Thompson Sampling
18583,0,Thompson Sampling
18584,0,Thompson Sampling
18585,1,Thompson Sampling
18586,0,Thompson Sampling
18587,1,Thompson Sampling
18588,0,Thompson Sampling
18589,0,Thompson Sampling
18590,1,Thompson Sampling
18591,0,Thompson Sampling
18592,1,Thompson Sampling
18593,0,Thompson Sampling
18594,0,Thompson Sampling
18595,0,Thompson Sampling
18596,1,Thompson Sampling
18597,1,Thompson Sampling
18598,1,Thompson Sampling
18599,1,Thompson Sampling
18600,1,Thompson Sampling
18601,1,Thompson Sampling
18602,0,Thompson Sampling
18603,1,Thompson Sampling
18604,1,Thompson Sampling
18605,0,Thompson Sampling
18606,1,Thompson Sampling
18607,0,Thompson Sampling
18608,1,Thompson Sampling
18609,1,Thompson Sampling
18610,1,Thompson Sampling
18611,0,Thompson Sampling
18612,0,Thompson Sampling
18613,0,Thompson Sampling
18614,0,Thompson Sampling
18615,0,Thompson Sampling
18616,0,Thompson Sampling
18617,0,Thompson Sampling
18618,0,Thompson Sampling
18619,1,Thompson Sampling
18620,0,Thompson Sampling
18621,1,Thompson Sampling
18622,1,Thompson Sampling
18623,0,Thompson Sampling
18624,1,Thompson Sampling
18625,0,Thompson Sampling
18626,1,Thompson Sampling
18627,1,Thompson Sampling
18628,0,Thompson Sampling
18629,1,Thompson Sampling
18630,1,Thompson Sampling
18631,0,Thompson Sampling
18632,1,Thompson Sampling
18633,0,Thompson Sampling
18634,1,Thompson Sampling
18635,0,Thompson Sampling
18636,1,Thompson Sampling
18637,0,Thompson Sampling
18638,0,Thompson Sampling
18639,0,Thompson Sampling
18640,0,Thompson Sampling
18641,0,Thompson Sampling
18642,0,Thompson Sampling
18643,0,Thompson Sampling
18644,1,Thompson Sampling
18645,1,Thompson Sampling
18646,0,Thompson Sampling
18647,0,Thompson Sampling
18648,1,Thompson Sampling
18649,1,Thompson Sampling
18650,0,Thompson Sampling
18651,0,Thompson Sampling
18652,0,Thompson Sampling
18653,1,Thompson Sampling
18654,0,Thompson Sampling
18655,0,Thompson Sampling
18656,0,Thompson Sampling
18657,1,Thompson Sampling
18658,1,Thompson Sampling
18659,0,Thompson Sampling
18660,1,Thompson Sampling
18661,0,Thompson Sampling
18662,0,Thompson Sampling
18663,0,Thompson Sampling
18664,1,Thompson Sampling
18665,0,Thompson Sampling
18666,1,Thompson Sampling
18667,0,Thompson Sampling
18668,0,Thompson Sampling
18669,0,Thompson Sampling
18670,0,Thompson Sampling
18671,1,Thompson Sampling
18672,0,Thompson Sampling
18673,0,Thompson Sampling
18674,1,Thompson Sampling
18675,0,Thompson Sampling
18676,0,Thompson Sampling
18677,0,Thompson Sampling
18678,0,Thompson Sampling
18679,0,Thompson Sampling
18680,0,Thompson Sampling
18681,1,Thompson Sampling
18682,1,Thompson Sampling
18683,1,Thompson Sampling
18684,1,Thompson Sampling
18685,1,Thompson Sampling
18686,0,Thompson Sampling
18687,0,Thompson Sampling
18688,1,Thompson Sampling
18689,0,Thompson Sampling
18690,1,Thompson Sampling
18691,0,Thompson Sampling
18692,0,Thompson Sampling
18693,0,Thompson Sampling
18694,1,Thompson Sampling
18695,0,Thompson Sampling
18696,1,Thompson Sampling
18697,1,Thompson Sampling
18698,0,Thompson Sampling
18699,0,Thompson Sampling
18700,0,Thompson Sampling
18701,0,Thompson Sampling
18702,0,Thompson Sampling
18703,1,Thompson Sampling
18704,0,Thompson Sampling
18705,1,Thompson Sampling
18706,1,Thompson Sampling
18707,1,Thompson Sampling
18708,1,Thompson Sampling
18709,1,Thompson Sampling
18710,0,Thompson Sampling
18711,1,Thompson Sampling
18712,1,Thompson Sampling
18713,0,Thompson Sampling
18714,0,Thompson Sampling
18715,0,Thompson Sampling
18716,0,Thompson Sampling
18717,1,Thompson Sampling
18718,1,Thompson Sampling
18719,1,Thompson Sampling
18720,1,Thompson Sampling
18721,1,Thompson Sampling
18722,0,Thompson Sampling
18723,1,Thompson Sampling
18724,0,Thompson Sampling
18725,0,Thompson Sampling
18726,0,Thompson Sampling
18727,0,Thompson Sampling
18728,1,Thompson Sampling
18729,0,Thompson Sampling
18730,1,Thompson Sampling
18731,0,Thompson Sampling
18732,0,Thompson Sampling
18733,0,Thompson Sampling
18734,0,Thompson Sampling
18735,0,Thompson Sampling
18736,1,Thompson Sampling
18737,1,Thompson Sampling
18738,0,Thompson Sampling
18739,1,Thompson Sampling
18740,0,Thompson Sampling
18741,1,Thompson Sampling
18742,1,Thompson Sampling
18743,1,Thompson Sampling
18744,0,Thompson Sampling
18745,1,Thompson Sampling
18746,0,Thompson Sampling
18747,0,Thompson Sampling
18748,0,Thompson Sampling
18749,1,Thompson Sampling
18750,0,Thompson Sampling
18751,0,Thompson Sampling
18752,1,Thompson Sampling
18753,1,Thompson Sampling
18754,1,Thompson Sampling
18755,0,Thompson Sampling
18756,1,Thompson Sampling
18757,0,Thompson Sampling
18758,0,Thompson Sampling
18759,0,Thompson Sampling
18760,0,Thompson Sampling
18761,1,Thompson Sampling
18762,0,Thompson Sampling
18763,0,Thompson Sampling
18764,0,Thompson Sampling
18765,0,Thompson Sampling
18766,1,Thompson Sampling
18767,0,Thompson Sampling
18768,1,Thompson Sampling
18769,0,Thompson Sampling
18770,0,Thompson Sampling
18771,1,Thompson Sampling
18772,1,Thompson Sampling
18773,0,Thompson Sampling
18774,0,Thompson Sampling
18775,1,Thompson Sampling
18776,1,Thompson Sampling
18777,1,Thompson Sampling
18778,0,Thompson Sampling
18779,0,Thompson Sampling
18780,1,Thompson Sampling
18781,0,Thompson Sampling
18782,1,Thompson Sampling
18783,1,Thompson Sampling
18784,0,Thompson Sampling
18785,0,Thompson Sampling
18786,0,Thompson Sampling
18787,1,Thompson Sampling
18788,1,Thompson Sampling
18789,1,Thompson Sampling
18790,0,Thompson Sampling
18791,1,Thompson Sampling
18792,1,Thompson Sampling
18793,0,Thompson Sampling
18794,0,Thompson Sampling
18795,1,Thompson Sampling
18796,1,Thompson Sampling
18797,0,Thompson Sampling
18798,0,Thompson Sampling
18799,0,Thompson Sampling
18800,0,Thompson Sampling
18801,0,Thompson Sampling
18802,1,Thompson Sampling
18803,0,Thompson Sampling
18804,1,Thompson Sampling
18805,1,Thompson Sampling
18806,1,Thompson Sampling
18807,1,Thompson Sampling
18808,1,Thompson Sampling
18809,1,Thompson Sampling
18810,0,Thompson Sampling
18811,1,Thompson Sampling
18812,1,Thompson Sampling
18813,0,Thompson Sampling
18814,0,Thompson Sampling
18815,0,Thompson Sampling
18816,0,Thompson Sampling
18817,0,Thompson Sampling
18818,0,Thompson Sampling
18819,0,Thompson Sampling
18820,1,Thompson Sampling
18821,0,Thompson Sampling
18822,1,Thompson Sampling
18823,0,Thompson Sampling
18824,1,Thompson Sampling
18825,0,Thompson Sampling
18826,0,Thompson Sampling
18827,0,Thompson Sampling
18828,0,Thompson Sampling
18829,0,Thompson Sampling
18830,1,Thompson Sampling
18831,0,Thompson Sampling
18832,0,Thompson Sampling
18833,1,Thompson Sampling
18834,0,Thompson Sampling
18835,0,Thompson Sampling
18836,0,Thompson Sampling
18837,0,Thompson Sampling
18838,0,Thompson Sampling
18839,0,Thompson Sampling
18840,0,Thompson Sampling
18841,1,Thompson Sampling
18842,0,Thompson Sampling
18843,0,Thompson Sampling
18844,1,Thompson Sampling
18845,1,Thompson Sampling
18846,0,Thompson Sampling
18847,1,Thompson Sampling
18848,0,Thompson Sampling
18849,1,Thompson Sampling
18850,1,Thompson Sampling
18851,0,Thompson Sampling
18852,0,Thompson Sampling
18853,0,Thompson Sampling
18854,0,Thompson Sampling
18855,0,Thompson Sampling
18856,0,Thompson Sampling
18857,0,Thompson Sampling
18858,0,Thompson Sampling
18859,1,Thompson Sampling
18860,1,Thompson Sampling
18861,1,Thompson Sampling
18862,0,Thompson Sampling
18863,1,Thompson Sampling
18864,1,Thompson Sampling
18865,0,Thompson Sampling
18866,0,Thompson Sampling
18867,1,Thompson Sampling
18868,0,Thompson Sampling
18869,0,Thompson Sampling
18870,0,Thompson Sampling
18871,0,Thompson Sampling
18872,1,Thompson Sampling
18873,1,Thompson Sampling
18874,0,Thompson Sampling
18875,0,Thompson Sampling
18876,0,Thompson Sampling
18877,0,Thompson Sampling
18878,1,Thompson Sampling
18879,0,Thompson Sampling
18880,0,Thompson Sampling
18881,0,Thompson Sampling
18882,1,Thompson Sampling
18883,1,Thompson Sampling
18884,0,Thompson Sampling
18885,0,Thompson Sampling
18886,1,Thompson Sampling
18887,1,Thompson Sampling
18888,0,Thompson Sampling
18889,0,Thompson Sampling
18890,0,Thompson Sampling
18891,1,Thompson Sampling
18892,1,Thompson Sampling
18893,0,Thompson Sampling
18894,1,Thompson Sampling
18895,0,Thompson Sampling
18896,0,Thompson Sampling
18897,0,Thompson Sampling
18898,1,Thompson Sampling
18899,1,Thompson Sampling
18900,1,Thompson Sampling
18901,1,Thompson Sampling
18902,0,Thompson Sampling
18903,0,Thompson Sampling
18904,1,Thompson Sampling
18905,0,Thompson Sampling
18906,1,Thompson Sampling
18907,0,Thompson Sampling
18908,0,Thompson Sampling
18909,1,Thompson Sampling
18910,0,Thompson Sampling
18911,1,Thompson Sampling
18912,0,Thompson Sampling
18913,1,Thompson Sampling
18914,1,Thompson Sampling
18915,0,Thompson Sampling
18916,1,Thompson Sampling
18917,1,Thompson Sampling
18918,0,Thompson Sampling
18919,1,Thompson Sampling
18920,0,Thompson Sampling
18921,0,Thompson Sampling
18922,1,Thompson Sampling
18923,0,Thompson Sampling
18924,1,Thompson Sampling
18925,0,Thompson Sampling
18926,1,Thompson Sampling
18927,0,Thompson Sampling
18928,1,Thompson Sampling
18929,0,Thompson Sampling
18930,1,Thompson Sampling
18931,1,Thompson Sampling
18932,1,Thompson Sampling
18933,0,Thompson Sampling
18934,1,Thompson Sampling
18935,1,Thompson Sampling
18936,0,Thompson Sampling
18937,0,Thompson Sampling
18938,1,Thompson Sampling
18939,1,Thompson Sampling
18940,0,Thompson Sampling
18941,1,Thompson Sampling
18942,1,Thompson Sampling
18943,1,Thompson Sampling
18944,0,Thompson Sampling
18945,1,Thompson Sampling
18946,0,Thompson Sampling
18947,0,Thompson Sampling
18948,1,Thompson Sampling
18949,1,Thompson Sampling
18950,0,Thompson Sampling
18951,1,Thompson Sampling
18952,1,Thompson Sampling
18953,0,Thompson Sampling
18954,0,Thompson Sampling
18955,1,Thompson Sampling
18956,1,Thompson Sampling
18957,0,Thompson Sampling
18958,0,Thompson Sampling
18959,1,Thompson Sampling
18960,0,Thompson Sampling
18961,0,Thompson Sampling
18962,0,Thompson Sampling
18963,0,Thompson Sampling
18964,1,Thompson Sampling
18965,1,Thompson Sampling
18966,0,Thompson Sampling
18967,0,Thompson Sampling
18968,0,Thompson Sampling
18969,1,Thompson Sampling
18970,0,Thompson Sampling
18971,1,Thompson Sampling
18972,1,Thompson Sampling
18973,1,Thompson Sampling
18974,0,Thompson Sampling
18975,0,Thompson Sampling
18976,0,Thompson Sampling
18977,0,Thompson Sampling
18978,0,Thompson Sampling
18979,0,Thompson Sampling
18980,1,Thompson Sampling
18981,0,Thompson Sampling
18982,1,Thompson Sampling
18983,0,Thompson Sampling
18984,0,Thompson Sampling
18985,1,Thompson Sampling
18986,1,Thompson Sampling
18987,1,Thompson Sampling
18988,0,Thompson Sampling
18989,0,Thompson Sampling
18990,0,Thompson Sampling
18991,1,Thompson Sampling
18992,1,Thompson Sampling
18993,0,Thompson Sampling
18994,1,Thompson Sampling
18995,0,Thompson Sampling
18996,1,Thompson Sampling
18997,1,Thompson Sampling
18998,0,Thompson Sampling
18999,0,Thompson Sampling
19000,0,Thompson Sampling
19001,1,Thompson Sampling
19002,1,Thompson Sampling
19003,1,Thompson Sampling
19004,0,Thompson Sampling
19005,1,Thompson Sampling
19006,1,Thompson Sampling
19007,0,Thompson Sampling
19008,1,Thompson Sampling
19009,0,Thompson Sampling
19010,0,Thompson Sampling
19011,0,Thompson Sampling
19012,1,Thompson Sampling
19013,1,Thompson Sampling
19014,1,Thompson Sampling
19015,1,Thompson Sampling
19016,0,Thompson Sampling
19017,0,Thompson Sampling
19018,1,Thompson Sampling
19019,1,Thompson Sampling
19020,0,Thompson Sampling
19021,0,Thompson Sampling
19022,1,Thompson Sampling
19023,1,Thompson Sampling
19024,1,Thompson Sampling
19025,0,Thompson Sampling
19026,1,Thompson Sampling
19027,0,Thompson Sampling
19028,1,Thompson Sampling
19029,0,Thompson Sampling
19030,1,Thompson Sampling
19031,0,Thompson Sampling
19032,0,Thompson Sampling
19033,1,Thompson Sampling
19034,0,Thompson Sampling
19035,0,Thompson Sampling
19036,0,Thompson Sampling
19037,1,Thompson Sampling
19038,0,Thompson Sampling
19039,1,Thompson Sampling
19040,1,Thompson Sampling
19041,1,Thompson Sampling
19042,0,Thompson Sampling
19043,0,Thompson Sampling
19044,0,Thompson Sampling
19045,1,Thompson Sampling
19046,0,Thompson Sampling
19047,0,Thompson Sampling
19048,0,Thompson Sampling
19049,0,Thompson Sampling
19050,0,Thompson Sampling
19051,0,Thompson Sampling
19052,0,Thompson Sampling
19053,0,Thompson Sampling
19054,1,Thompson Sampling
19055,0,Thompson Sampling
